hash,added,accepted,content_type,name,id,map,placename,position,ingame_xy,data
059689f978eed007644b7ae19801e70d290f33a7,2016-11-24 21:38:15,0,Gathering,Lush Vegetation Patch,31087,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":310.5,""y"":-360.8,""z"":-38.1},""ingame"":{""x"":28.8,""y"":15.4},""coordinates"":{""x"":29.133975380345,""y"":15.530972450658}}","28.8,15.4",[]
05ac3e407ed260f9ddef205676d0060b5d8c8397,2017-11-10 16:23:24,0,Gathering,Filon De Minerai,32010,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":675.5,""y"":859.8,""z"":-123.5},""ingame"":{""x"":35,""y"":38.7},""coordinates"":{""x"":35.438110351562,""y"":39.172705078125}}","35,38.7",[]
05e7d253220754aba42fbf9b2818c6f6d561cef8,2016-12-25 23:18:02,0,Gathering,Mineral Deposit,30776,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":206.7,""y"":9.8,""z"":19.2},""ingame"":{""x"":25.6,""y"":21.7},""coordinates"":{""x"":25.938500976563,""y"":21.948583984375}}","25.6,21.7",[]
05ee6d8244d04ef0fed1896f34859a9a40c8a8e9,2016-12-25 23:17:02,0,Gathering,Mineral Deposit,30414,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":249.9,""y"":178.5,""z"":55.1},""ingame"":{""x"":26.5,""y"":25.1},""coordinates"":{""x"":26.813891601563,""y"":25.367065429688}}","26.5,25.1",[]
05f845eeec514f8bc0a8f4710df5cdbc10a95355,2016-11-13 06:12:12,0,Gathering,Mineral Deposit,30965,25,67,"{""map"":{""id"":25,""folder"":""l1f1\/01"",""path"":""l1f1\/l1f1.01.png"",""region"":26,""placename"":67,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":108,""hierarchy"":1,""territory_id"":156,""patch"":0},""position"":{""x"":162.7,""y"":-621.3,""z"":20.3},""ingame"":{""x"":24.8,""y"":9.1},""coordinates"":{""x"":25.046899414063,""y"":9.1601806640625}}","24.8,9.1",[]
060a8784ac4fafc29e3351d7aff95b19eea9cf1f,2017-11-10 14:48:56,0,Gathering,Carrière De Pierre,31868,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-401.9,""y"":54.3,""z"":-89.6},""ingame"":{""x"":13.5,""y"":22.6},""coordinates"":{""x"":13.606030273438,""y"":22.850317382812}}","13.5,22.6",[]
061ae0c2c68a7179ddb0b65a5b07f828866622b1,2017-05-27 11:31:50,0,Gathering,Lush Vegetation Patch,30053,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":134.4,""y"":-155.3,""z"":50.6},""ingame"":{""x"":24.2,""y"":18.4},""coordinates"":{""x"":24.4734375,""y"":18.603051757813}}","24.2,18.4",[]
06337896897d62db5dbaca3ad0e0c1eead8f5f0e,2017-11-10 14:42:42,0,Gathering,Arbre Mature,31834,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":-24.2,""y"":-301.4,""z"":42.8},""ingame"":{""x"":21,""y"":15.5},""coordinates"":{""x"":21.259619140625,""y"":15.642529296875}}","21,15.5",[]
06548e96e60985c4037e4da5633ff5e962d81de2,2016-12-23 00:07:10,0,Gathering,Mineral Deposit,30940,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":-701.1,""y"":-9.3,""z"":232.5},""ingame"":{""x"":7.5,""y"":21.3},""coordinates"":{""x"":7.5431396484375,""y"":21.561547851563}}","7.5,21.3",[]
067732abf6c141fb4074d660eb8647854dc7c497,2017-12-07 19:42:20,0,Gathering,Carrière De Pierre,32068,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":87.5,""y"":546,""z"":295.9},""ingame"":{""x"":23.3,""y"":32.4},""coordinates"":{""x"":23.523071289062,""y"":32.81396484375}}","23.3,32.4",[]
0687f70834b41dd207c63c5c971c9f529b372616,2016-12-22 23:57:17,0,Gathering,Mature Tree,30607,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":410.7,""y"":310.9,""z"":233.2},""ingame"":{""x"":29.7,""y"":27.7},""coordinates"":{""x"":30.072290039063,""y"":28.049975585938}}","29.7,27.7",[]
068c255abe0b5e9bb5549253fcb51369abddfb51,2017-12-07 20:49:58,0,Gathering,Arbre Mature,31902,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":60.5,""y"":434.6,""z"":-6.7},""ingame"":{""x"":22.7,""y"":30.2},""coordinates"":{""x"":22.975952148438,""y"":30.556591796875}}","22.7,30.2",[]
068efe35047dc471a96a79737a5d685493f52053,2016-12-16 12:37:51,0,Gathering,Mature Tree,30248,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":-28.7,""y"":-50.7,""z"":0.8},""ingame"":{""x"":20.9,""y"":20.5},""coordinates"":{""x"":21.168432617187,""y"":20.722631835937}}","20.9,20.5",[]
06c6bdb2ef8cedf90c96a595ce5551452043f9e8,2016-12-25 22:41:00,0,Gathering,Mature Tree,30021,7,57,"{""map"":{""id"":7,""folder"":""f1f4\/00"",""path"":""f1f4\/f1f4.00.png"",""region"":23,""placename"":57,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":8,""hierarchy"":1,""territory_id"":154,""patch"":0},""position"":{""x"":247.4,""y"":284.9,""z"":-21.5},""ingame"":{""x"":26.5,""y"":27.2},""coordinates"":{""x"":26.763232421875,""y"":27.523120117188}}","26.5,27.2",[]
071460613da98f793b77cfd52fcbb62043c6d3c3,2017-12-07 19:35:59,0,Gathering,Carré De Végétation,32233,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-550.8,""y"":-449.6,""z"":69.3},""ingame"":{""x"":10.5,""y"":12.5},""coordinates"":{""x"":10.58876953125,""y"":12.639453125}}","10.5,12.5",[]
0716fd69cb6fc82721dc7b4512a16a8016f8d477,2017-11-10 16:47:00,0,Gathering,Arbre Mature,31827,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":-13.3,""y"":-475.7,""z"":52.2},""ingame"":{""x"":21.2,""y"":12},""coordinates"":{""x"":21.480493164063,""y"":12.110571289062}}","21.2,12",[]
0747bd2b4dc9193d6a9b1db468dd944874514cf5,2016-12-16 12:37:32,0,Gathering,Mature Tree,30302,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":280.4,""y"":9.8,""z"":2.9},""ingame"":{""x"":27.1,""y"":21.7},""coordinates"":{""x"":27.43193359375,""y"":21.948583984375}}","27.1,21.7",[]
074d9557deed6bc21915a4aebad029382802d5eb,2016-12-25 01:35:05,0,Gathering,Mineral Deposit,30788,22,44,"{""map"":{""id"":22,""folder"":""w1f3\/00"",""path"":""w1f3\/w1f3.00.png"",""region"":24,""placename"":44,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":41,""hierarchy"":1,""territory_id"":145,""patch"":0},""position"":{""x"":-271.7,""y"":-42.4,""z"":-30.5},""ingame"":{""x"":16.1,""y"":20.7},""coordinates"":{""x"":16.244360351562,""y"":20.8908203125}}","16.1,20.7",[]
0762886dd6e08adc2d91b65fcd0fe27f6ac0b46a,2016-12-26 12:52:22,0,Gathering,Mature Tree,31180,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":332.8,""y"":-160.6,""z"":70},""ingame"":{""x"":29.2,""y"":19.4},""coordinates"":{""x"":29.585855263158,""y"":19.587759560033}}","29.2,19.4",[]
076fa6cd700306d13253519ea3b2179612f2381c,2016-12-22 23:57:24,0,Gathering,Mineral Deposit,30922,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":451.9,""y"":330.1,""z"":234.6},""ingame"":{""x"":30.5,""y"":28.1},""coordinates"":{""x"":30.907153320313,""y"":28.439038085937}}","30.5,28.1",[]
079a49db2ea12f486133a41ac400b614cc4b5f4f,2016-11-14 12:22:26,0,Gathering,Mineral Deposit,31321,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":313.4,""y"":-558.6,""z"":169.2},""ingame"":{""x"":28.9,""y"":11.4},""coordinates"":{""x"":29.192740028783,""y"":11.522818153783}}","28.9,11.4",[]
07b8a7a6b87c64c280d671f0a488c2eae7aee92d,2016-12-26 12:48:41,0,Gathering,Unspoiled Mature Tree,31496,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":-505.4,""y"":711,""z"":200.8},""ingame"":{""x"":12.5,""y"":36.8},""coordinates"":{""x"":12.600845497533,""y"":37.249575966283}}","12.5,36.8",[]
07d8a6d300d7af04d624532b2d5c36b991f15bed,2016-12-25 01:39:16,0,Gathering,Mineral Deposit,30522,22,44,"{""map"":{""id"":22,""folder"":""w1f3\/00"",""path"":""w1f3\/w1f3.00.png"",""region"":24,""placename"":44,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":41,""hierarchy"":1,""territory_id"":145,""patch"":0},""position"":{""x"":-455.3,""y"":-86.8,""z"":-6},""ingame"":{""x"":12.4,""y"":19.8},""coordinates"":{""x"":12.523950195313,""y"":19.99111328125}}","12.4,19.8",[]
07deba3ba3a92c5bbe73dc1f35146b165ac2941c,2016-12-26 12:18:25,0,Gathering,Unspoiled Mature Tree,31026,19,34,"{""map"":{""id"":19,""folder"":""s1f5\/00"",""path"":""s1f5\/s1f5.00.png"",""region"":22,""placename"":34,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":78,""hierarchy"":1,""territory_id"":139,""patch"":0},""position"":{""x"":339,""y"":178.9,""z"":-1.6},""ingame"":{""x"":28.3,""y"":25.1},""coordinates"":{""x"":28.619384765625,""y"":25.375170898438}}","28.3,25.1",[]
07f3d55259402b4d7d3214a58d8ff04641f10686,2016-11-24 21:36:39,0,Gathering,Lush Vegetation Patch,31105,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":718.4,""y"":215.6,""z"":-35.2},""ingame"":{""x"":37,""y"":26.9},""coordinates"":{""x"":37.399527138158,""y"":27.210952919408}}","37,26.9",[]
07fccc2539505b93beb647def160a19336bb44d3,2016-11-15 17:03:18,0,Gathering,Lush Vegetation Patch,31150,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":-344.5,""y"":538.2,""z"":-195.4},""ingame"":{""x"":15.7,""y"":33.4},""coordinates"":{""x"":15.86127030222,""y"":33.748013466283}}","15.7,33.4",[]
081f82d65455c73e4f1f4965c68740a405c3bcd4,2017-12-07 20:08:39,0,Gathering,Arbre Mature,32201,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-58.1,""y"":-787.4,""z"":3.5},""ingame"":{""x"":20.3,""y"":5.7},""coordinates"":{""x"":20.572680664062,""y"":5.794384765625}}","20.3,5.7",[]
08234853b2872f6d59ba10b92635d490be98fc2f,2017-11-10 16:25:32,0,Gathering,Mineral Deposit,32099,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":-635.8,""y"":543.7,""z"":-100.7},""ingame"":{""x"":8.8,""y"":32.4},""coordinates"":{""x"":8.866357421875,""y"":32.767358398438}}","8.8,32.4",[]
083587a486b46baa4a243afd1a34be1deafaf5a9,2016-12-22 23:14:58,0,Gathering,Mature Tree,30244,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":-31.2,""y"":471.8,""z"":-35.9},""ingame"":{""x"":20.9,""y"":30.9},""coordinates"":{""x"":21.1177734375,""y"":31.310400390625}}","20.9,30.9",[]
083a7b2962d455dd00005262e9d8ed4c5a1d51c1,2016-12-26 12:03:36,0,Gathering,Mature Tree,31694,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":477.1,""y"":523.1,""z"":24.5},""ingame"":{""x"":32.1,""y"":33.1},""coordinates"":{""x"":32.50990311472,""y"":33.44203202097}}","32.1,33.1",[]
084aeb95680a4d564c3175df89fa2ad6e2e41cec,2016-12-25 22:42:19,0,Gathering,Mineral Deposit,30543,7,57,"{""map"":{""id"":7,""folder"":""f1f4\/00"",""path"":""f1f4\/f1f4.00.png"",""region"":23,""placename"":57,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":8,""hierarchy"":1,""territory_id"":154,""patch"":0},""position"":{""x"":371.4,""y"":98.9,""z"":-2.3},""ingame"":{""x"":28.9,""y"":23.5},""coordinates"":{""x"":29.275927734375,""y"":23.754077148438}}","28.9,23.5",[]
0861d08abb0e3740e0c20e2d8e22a58c2d090aa5,2016-12-22 23:08:36,0,Gathering,Mature Tree,30155,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":45.2,""y"":-249.6,""z"":9.8},""ingame"":{""x"":22.4,""y"":16.5},""coordinates"":{""x"":22.66591796875,""y"":16.6921875}}","22.4,16.5",[]
08a4e62a4ed2faf4c219875047152d6515c0ef8d,2016-12-25 00:47:10,0,Gathering,Mineral Deposit,30897,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":542.6,""y"":165.8,""z"":9.2},""ingame"":{""x"":32.4,""y"":24.8},""coordinates"":{""x"":32.745068359375,""y"":25.109716796875}}","32.4,24.8",[]
08afb07b1c5127e01a93e397efb9f28a68b08027,2016-12-31 22:52:30,0,Gathering,Mature Tree,30376,15,30,"{""map"":{""id"":15,""folder"":""s1f1\/00"",""path"":""s1f1\/s1f1.00.png"",""region"":22,""placename"":30,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":74,""hierarchy"":1,""territory_id"":134,""patch"":0},""position"":{""x"":-92.6,""y"":25.9,""z"":41.7},""ingame"":{""x"":19.6,""y"":22},""coordinates"":{""x"":19.873583984375,""y"":22.274829101563}}","19.6,22",[]
08e95776dea34c458a13093f934f35853bb4db16,2016-11-14 18:44:23,0,Gathering,Mineral Deposit,30846,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":182.4,""y"":-100,""z"":11},""ingame"":{""x"":25.2,""y"":19.5},""coordinates"":{""x"":25.44609375,""y"":19.7236328125}}","25.2,19.5",[]
090dbf02c1bbf38efc7a92eaefdf653daca4d276,2016-11-14 18:51:35,0,Gathering,Mature Tree,31379,212,2000,"{""map"":{""id"":212,""folder"":""d2f1\/00"",""path"":""d2f1\/d2f1.00.png"",""region"":498,""placename"":2000,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":162,""hierarchy"":1,""territory_id"":398,""patch"":0},""position"":{""x"":106.8,""y"":364.7,""z"":-111.2},""ingame"":{""x"":24.7,""y"":29.9},""coordinates"":{""x"":25.006265419408,""y"":30.23226639597}}","24.7,29.9",[]
092fc4161a5f9815168c3df9d7ffdfe19fb154e6,2017-11-10 14:52:32,0,Gathering,Carrière De Pierre,31998,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":486.3,""y"":-84.2,""z"":44.9},""ingame"":{""x"":31.2,""y"":19.8},""coordinates"":{""x"":31.604223632812,""y"":20.043798828125}}","31.2,19.8",[]
095f32dc29326f69baf9a428d74fe5bc34225358,2017-12-07 19:56:06,0,Gathering,Arbre Mature Légendaire,32275,369,2408,"{""map"":{""id"":369,""folder"":""g3f3\/00"",""path"":""g3f3\/g3f3.00.png"",""region"":2400,""placename"":2408,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":279,""hierarchy"":1,""territory_id"":621,""patch"":36},""position"":{""x"":-456.6,""y"":-438.5,""z"":45.7},""ingame"":{""x"":12.4,""y"":12.7},""coordinates"":{""x"":12.497607421875,""y"":12.864379882812}}","12.4,12.7",[]
0967e3c866bb66fb3a45e257c8d9edc86578560f,2016-12-26 12:04:41,0,Gathering,Lush Vegetation Patch,31127,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":267.5,""y"":486.7,""z"":-37.6},""ingame"":{""x"":27.9,""y"":32.3},""coordinates"":{""x"":28.26263748972,""y"":32.70443436472}}","27.9,32.3",[]
0987e1d90d8365a7f1e65c1c3ea8c32eaec461df,2017-12-07 20:08:50,0,Gathering,Arbre Mature,31845,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-586.6,""y"":-716.6,""z"":20.3},""ingame"":{""x"":9.8,""y"":7.2},""coordinates"":{""x"":9.863330078125,""y"":7.229052734375}}","9.8,7.2",[]
098c010123218811bab28828ab7e073f891335af,2017-11-10 16:22:55,0,Gathering,Arbre Mature,31884,354,2410,"{""map"":{""id"":354,""folder"":""e3f2\/00"",""path"":""e3f2\/e3f2.00.png"",""region"":2401,""placename"":2410,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":282,""hierarchy"":1,""territory_id"":614,""patch"":32},""position"":{""x"":491.6,""y"":242.7,""z"":38.3},""ingame"":{""x"":31.3,""y"":26.4},""coordinates"":{""x"":31.71162109375,""y"":26.667993164063}}","31.3,26.4",[]
09cedf1ed9b19b24a8e47d711aeeba7d5a9c9800,2017-12-07 20:50:18,0,Gathering,Carré De Végétation,31914,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":-52.7,""y"":311,""z"":2.1},""ingame"":{""x"":20.4,""y"":27.7},""coordinates"":{""x"":20.682104492187,""y"":28.052001953125}}","20.4,27.7",[]
